species,product,food_type,pack_size,ean,wms_code,image_scope,local_image,image_url,source_page,declared_dimensions,declared_dpi,image_label,file_bytes,sha256,status
dog,2017 - BHN - Dry - Dog - FRENCH BULLDOG Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550811705,1739030,shared official master across listed weights,images/dog/2017-bhn-dry-dog-french-bulldog-puppy-zone-europe-standard-perfect-product-page-master-8a0fb55de0.jpg,https://marspetcareaprimocdn.petcare.global/30f5c0de-39cf-4889-a562-b3770137d4e2/30f5c0de-39cf-4889-a562-b3770137d4e2_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/french-bulldog-puppy-3990,2480x3508,300,PU_FRENCH-BULLDOG_PACKSHOT_BHN18,388323,8a0fb55de01075d0c786519574ed1e9790c56d16299fbcbc97235bd8a34da747,downloaded
dog,2017 - BHN - Dry - Dog - FRENCH BULLDOG Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,10 kg,3182550777674,1739100,shared official master across listed weights,images/dog/2017-bhn-dry-dog-french-bulldog-puppy-zone-europe-standard-perfect-product-page-master-8a0fb55de0.jpg,https://marspetcareaprimocdn.petcare.global/30f5c0de-39cf-4889-a562-b3770137d4e2/30f5c0de-39cf-4889-a562-b3770137d4e2_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/french-bulldog-puppy-3990,2480x3508,300,PU_FRENCH-BULLDOG_PACKSHOT_BHN18,388323,8a0fb55de01075d0c786519574ed1e9790c56d16299fbcbc97235bd8a34da747,downloaded
dog,2017 - BHN - Dry - Dog - JACK RUSSELL Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550821414,1743015,shared official master across listed weights,images/dog/2017-bhn-dry-dog-jack-russell-adult-zone-europe-standard-perfect-product-page-master-8e47e422fb.jpg,https://marspetcareaprimocdn.petcare.global/cb20a6b5-9edc-4863-8657-b24900075efa/cb20a6b5-9edc-4863-8657-b24900075efa_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/jack-russell-adult-2100,2480x3508,300,AD_JACK-RUSSEL_PACKSHOT_BHN18,387999,8e47e422fbad2501793849ebd3f973e7999a426be8fd354e51a12ab4a4f994bf,downloaded
dog,2017 - BHN - Dry - Dog - JACK RUSSELL Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550821421,1743030,shared official master across listed weights,images/dog/2017-bhn-dry-dog-jack-russell-adult-zone-europe-standard-perfect-product-page-master-8e47e422fb.jpg,https://marspetcareaprimocdn.petcare.global/cb20a6b5-9edc-4863-8657-b24900075efa/cb20a6b5-9edc-4863-8657-b24900075efa_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/jack-russell-adult-2100,2480x3508,300,AD_JACK-RUSSEL_PACKSHOT_BHN18,387999,8e47e422fbad2501793849ebd3f973e7999a426be8fd354e51a12ab4a4f994bf,downloaded
dog,2017 - BHN - Dry - Dog - JACK RUSSELL Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,7.5 kg,3182550821438,1743075,shared official master across listed weights,images/dog/2017-bhn-dry-dog-jack-russell-adult-zone-europe-standard-perfect-product-page-master-8e47e422fb.jpg,https://marspetcareaprimocdn.petcare.global/cb20a6b5-9edc-4863-8657-b24900075efa/cb20a6b5-9edc-4863-8657-b24900075efa_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/jack-russell-adult-2100,2480x3508,300,AD_JACK-RUSSEL_PACKSHOT_BHN18,387999,8e47e422fbad2501793849ebd3f973e7999a426be8fd354e51a12ab4a4f994bf,downloaded
dog,2017 - BHN - Dry - Dog - LABRADOR RETRIEVER Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550725507,1723030,shared official master across listed weights,images/dog/2017-bhn-dry-dog-labrador-retriever-puppy-zone-europe-standard-perfect-product-page-master-f63727f3f4.jpg,https://marspetcareaprimocdn.petcare.global/3949e2d3-9dbe-4dbd-ada7-b3770145f1b7/3949e2d3-9dbe-4dbd-ada7-b3770145f1b7_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/labrador-retriever-puppy-2491,2480x3508,300,PU_LABRADOR_PACKSHOT_BHN18,381414,f63727f3f4cbf2806ffac13fcd7e81613c6bbcbfedb066e92c2f711158c3b28c,downloaded
dog,2017 - BHN - Dry - Dog - LABRADOR RETRIEVER Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550725514,1723121,shared official master across listed weights,images/dog/2017-bhn-dry-dog-labrador-retriever-puppy-zone-europe-standard-perfect-product-page-master-f63727f3f4.jpg,https://marspetcareaprimocdn.petcare.global/3949e2d3-9dbe-4dbd-ada7-b3770145f1b7/3949e2d3-9dbe-4dbd-ada7-b3770145f1b7_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/labrador-retriever-puppy-2491,2480x3508,300,PU_LABRADOR_PACKSHOT_BHN18,381414,f63727f3f4cbf2806ffac13fcd7e81613c6bbcbfedb066e92c2f711158c3b28c,downloaded
dog,2017 - BHN - Dry - Dog - Maltese ADULT - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550782203,1126015,weight-specific,images/dog/2017-bhn-dry-dog-maltese-adult-zone-europe-standard-perfect-product-page-master-34831426f6.jpg,https://marspetcareaprimocdn.petcare.global/636f0c13-70b8-4c0d-93a1-b24900075f21/636f0c13-70b8-4c0d-93a1-b24900075f21_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/maltese-adult-3995,2480x3508,300,AD_MALTESE_PACKSHOT_BHN18,386311,34831426f6d613a19bc229929edb5dc0652d685a756d03839d889f6c87130aa1,downloaded
dog,2017 - BHN - Dry - Dog - SCHNAUZER Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550813105,1748015,weight-specific,images/dog/2017-bhn-dry-dog-schnauzer-puppy-zone-europe-standard-perfect-product-page-master-eecb8d722f.jpg,https://marspetcareaprimocdn.petcare.global/cfe273dd-ebae-42be-b098-b2490008073f/cfe273dd-ebae-42be-b098-b2490008073f_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/schnauzer-puppy-4131,2480x3508,300,PU_SCHNAUZER_PACKSHOT_BHN18,408882,eecb8d722f38a665c291a373ec2e44f60f63524870e27e5cc6db4b44929b88c4,downloaded
dog,2017 - BHN - Dry - Dog - SHIH TZU Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550722605,1125015,weight-specific,images/dog/2017-bhn-dry-dog-shih-tzu-puppy-zone-europe-standard-perfect-product-page-master-6dc5835585.jpg,https://marspetcareaprimocdn.petcare.global/f65b8080-57d6-478a-b73d-b377014979ff/f65b8080-57d6-478a-b73d-b377014979ff_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/shih-tzu-puppy-2439,2480x3508,300,PU_SHIH_PACKSHOT_BHN18,408170,6dc58355850795ec4f6e6799591a90de8701f0557465e73eb647c3ecd1f3b1fa,downloaded
dog,2017 - BHN - Dry - Dog - YORKSHIRE TERRIER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550716857,1102015,shared official master across listed weights,images/dog/2017-bhn-dry-dog-yorkshire-terrier-adult-zone-europe-standard-perfect-product-page-master-cd8efc9a55.jpg,https://marspetcareaprimocdn.petcare.global/f9741fb2-3889-44a1-a22c-b24900075fed/f9741fb2-3889-44a1-a22c-b24900075fed_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/yorkshire-terrier-adult-3051,,,AD_YORKSHIRE_PACKSHOT_BHN18,404018,cd8efc9a556029df93d38bc735b5c49dc2f9a3d99cb2e103124202ee6adb2513,downloaded
dog,2017 - BHN - Dry - Dog - YORKSHIRE TERRIER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,7.5 kg,3182550716925,1102075,shared official master across listed weights,images/dog/2017-bhn-dry-dog-yorkshire-terrier-adult-zone-europe-standard-perfect-product-page-master-cd8efc9a55.jpg,https://marspetcareaprimocdn.petcare.global/f9741fb2-3889-44a1-a22c-b24900075fed/f9741fb2-3889-44a1-a22c-b24900075fed_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/yorkshire-terrier-adult-3051,,,AD_YORKSHIRE_PACKSHOT_BHN18,404018,cd8efc9a556029df93d38bc735b5c49dc2f9a3d99cb2e103124202ee6adb2513,downloaded
dog,2017 - BHN - Dry - Dog - YORKSHIRE TERRIER Puppy - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550743471,1103015,weight-specific,images/dog/2017-bhn-dry-dog-yorkshire-terrier-puppy-zone-europe-standard-perfect-product-page-master-90d7b2edd0.jpg,https://marspetcareaprimocdn.petcare.global/563d5ad4-3160-4663-84dc-b3770140f29a/563d5ad4-3160-4663-84dc-b3770140f29a_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/yorkshire-terrier-puppy-3972,2480x3508,300,PU_YORKSHIRE_PACKSHOT_BHN18,398676,90d7b2edd09cd0dc333ed790549b2af0cdd2104d2176900cebc8cfeb4dd32ab8,downloaded
dog,2018 - BHN - DRY - Dog - BOXER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550719766,1724121,weight-specific,images/dog/2018-bhn-dry-dog-boxer-adult-zone-europe-standard-perfect-product-page-master-3db6a431ce.jpg,https://marspetcareaprimocdn.petcare.global/f0087e8e-d854-45fd-8e73-b1ef000fab5a/f0087e8e-d854-45fd-8e73-b1ef000fab5a_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/boxer-adult-2588,2480x3508,300,AD_BOXER_PACKSHOT_BHN18,393525,3db6a431ce221fa699e0c7d4294d2f54c74596143217e436e78c4398a691203c,downloaded
dog,2018 - BHN - DRY - Dog - BULLDOG Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550719803,1726120,weight-specific,images/dog/2018-bhn-dry-dog-bulldog-adult-zone-europe-standard-perfect-product-page-master-2e3bda91c3.jpg,https://marspetcareaprimocdn.petcare.global/6d661493-9240-4a41-8b04-b24900075e61/6d661493-9240-4a41-8b04-b24900075e61_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/bulldog-adult-2590,2480x3508,300,AD_BULLDOG_PACKSHOT_BHN18,386277,2e3bda91c350242de891d747eba17c42a828dc31f4ae0062d123226cc9139783,downloaded
dog,2018 - BHN - DRY - Dog - CHIHUAHUA Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550728102,1734015,shared official master across listed weights,images/dog/2018-bhn-dry-dog-chihuahua-adult-zone-europe-standard-perfect-product-page-master-4f562f4330.jpg,https://marspetcareaprimocdn.petcare.global/c5839085-862c-48c1-94c6-b24900075e47/c5839085-862c-48c1-94c6-b24900075e47_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/chihuahua-adult-2210,2480x3508,300,AD_CHIHUAHUA_PACKSHOT_BHN18,386121,4f562f4330e5d78941e325441d562b3aefb88ff91bb02b935dd51bce543ff084,downloaded
dog,2018 - BHN - DRY - Dog - CHIHUAHUA Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550747820,1734030,shared official master across listed weights,images/dog/2018-bhn-dry-dog-chihuahua-adult-zone-europe-standard-perfect-product-page-master-4f562f4330.jpg,https://marspetcareaprimocdn.petcare.global/c5839085-862c-48c1-94c6-b24900075e47/c5839085-862c-48c1-94c6-b24900075e47_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/chihuahua-adult-2210,2480x3508,300,AD_CHIHUAHUA_PACKSHOT_BHN18,386121,4f562f4330e5d78941e325441d562b3aefb88ff91bb02b935dd51bce543ff084,downloaded
dog,2018 - BHN - DRY - Dog - POODLE Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550743174,1112015,shared official master across listed weights,images/dog/2018-bhn-dry-dog-poodle-adult-zone-europe-standard-perfect-product-page-master-727922246a.jpg,https://marspetcareaprimocdn.petcare.global/1fd32d8e-c2fb-4280-bfc1-b24900075f52/1fd32d8e-c2fb-4280-bfc1-b24900075f52_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/poodle-adult-3057,2480x3508,300,AD_POODLE_PACKSHOT_BHN18,399964,727922246a5ca9ad69fa44480e50ae3060b43b1b213c2bd3d45152a8a949ed49,downloaded
dog,2018 - BHN - DRY - Dog - POODLE Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,7.5 kg,3182550716932,1112075,shared official master across listed weights,images/dog/2018-bhn-dry-dog-poodle-adult-zone-europe-standard-perfect-product-page-master-727922246a.jpg,https://marspetcareaprimocdn.petcare.global/1fd32d8e-c2fb-4280-bfc1-b24900075f52/1fd32d8e-c2fb-4280-bfc1-b24900075f52_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/poodle-adult-3057,2480x3508,300,AD_POODLE_PACKSHOT_BHN18,399964,727922246a5ca9ad69fa44480e50ae3060b43b1b213c2bd3d45152a8a949ed49,downloaded
dog,2018 - BHN - DRY - Dog - PUG Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550752404,1736015,shared official master across listed weights,images/dog/2018-bhn-dry-dog-pug-adult-zone-europe-standard-perfect-product-page-master-7c68f3e5d5.jpg,https://marspetcareaprimocdn.petcare.global/8159e72e-7f9f-473c-966d-b24900075f73/8159e72e-7f9f-473c-966d-b24900075f73_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/pug-adult-3985,2480x3508,300,AD_PUG_PACKSHOT_BHN18,385749,7c68f3e5d52980ed06a2323ae51076ad218ecb46278c202c5eb60dd9b2b6e2c9,downloaded
dog,2018 - BHN - DRY - Dog - PUG Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,7.5 kg,3182550811606,1736075,shared official master across listed weights,images/dog/2018-bhn-dry-dog-pug-adult-zone-europe-standard-perfect-product-page-master-7c68f3e5d5.jpg,https://marspetcareaprimocdn.petcare.global/8159e72e-7f9f-473c-966d-b24900075f73/8159e72e-7f9f-473c-966d-b24900075f73_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/pug-adult-3985,2480x3508,300,AD_PUG_PACKSHOT_BHN18,385749,7c68f3e5d52980ed06a2323ae51076ad218ecb46278c202c5eb60dd9b2b6e2c9,downloaded
dog,2018 - BHN - DRY - Dog - ROTTWEILER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550736060,1733121,weight-specific,images/dog/2018-bhn-dry-dog-rottweiler-adult-zone-europe-standard-perfect-product-page-master-49ffc30fde.jpg,https://marspetcareaprimocdn.petcare.global/a8bfa56e-01c3-4800-ba03-b377014b4094/a8bfa56e-01c3-4800-ba03-b377014b4094_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/rottweiler-adult-3971,2480x3508,300,AD_ROTTWEILER_PACKSHOT_BHN18,401010,49ffc30fde7c5075f1d1681601a25a9fbee32cbcbc93320241524ef0642c37f7,downloaded
dog,2018 - BHN - DRY - Dog - WEST HIGHLAND WHITE TERRIER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550751308,1735015,shared official master across listed weights,images/dog/2018-bhn-dry-dog-west-highland-white-terrier-adult-zone-europe-standard-perfect-product-page-master-3f19d0c976.jpg,https://marspetcareaprimocdn.petcare.global/c0c0153f-5611-411e-902f-b24900075fb5/c0c0153f-5611-411e-902f-b24900075fb5_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/west-highland-white-terrier-adult-3981,2480x3508,300,AD_WEST-HIGHLAND_PACKSHOT_BHN18,384872,3f19d0c976c8c176cd5e4148f8500ca67f8a0ae5a6ccedf1ad58ef99298db991,downloaded
dog,2018 - BHN - DRY - Dog - WEST HIGHLAND WHITE TERRIER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550811774,1735030,shared official master across listed weights,images/dog/2018-bhn-dry-dog-west-highland-white-terrier-adult-zone-europe-standard-perfect-product-page-master-3f19d0c976.jpg,https://marspetcareaprimocdn.petcare.global/c0c0153f-5611-411e-902f-b24900075fb5/c0c0153f-5611-411e-902f-b24900075fb5_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/west-highland-white-terrier-adult-3981,2480x3508,300,AD_WEST-HIGHLAND_PACKSHOT_BHN18,384872,3f19d0c976c8c176cd5e4148f8500ca67f8a0ae5a6ccedf1ad58ef99298db991,downloaded
dog,2018 - BHN - Dry - Dog - BEAGLE Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550821773,1744121,weight-specific,images/dog/2018-bhn-dry-dog-beagle-adult-zone-europe-standard-perfect-product-page-master-ba4cf02293.jpg,https://marspetcareaprimocdn.petcare.global/523a23ee-fa31-4dc7-942f-b3e600c26d2e/523a23ee-fa31-4dc7-942f-b3e600c26d2e_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/beagle-adult-2106,2480x3508,300,AD_BEAGLE_PACKSHOT_BHN18,382596,ba4cf022933c8eb95e28e98d475ddf215b6a55deb833fca03853a7d21fab94e2,downloaded
dog,2018 - BHN - Dry - Dog - COCKER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550743709,1730030,shared official master across listed weights,images/dog/2018-bhn-dry-dog-cocker-adult-zone-europe-standard-perfect-product-page-master-14bbf3cbd0.jpg,https://marspetcareaprimocdn.petcare.global/347d2fd1-1e88-4f22-8172-b24900075e75/347d2fd1-1e88-4f22-8172-b24900075e75_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/cocker-adult-3969,2480x3508,300,AD_COCKER_PACKSHOT_BHN18,409465,14bbf3cbd031bf9da65faca66f94f64877d0748209609bb57174b598d98979b0,downloaded
dog,2018 - BHN - Dry - Dog - COCKER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550811538,1730121,shared official master across listed weights,images/dog/2018-bhn-dry-dog-cocker-adult-zone-europe-standard-perfect-product-page-master-14bbf3cbd0.jpg,https://marspetcareaprimocdn.petcare.global/347d2fd1-1e88-4f22-8172-b24900075e75/347d2fd1-1e88-4f22-8172-b24900075e75_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/cocker-adult-3969,2480x3508,300,AD_COCKER_PACKSHOT_BHN18,409465,14bbf3cbd031bf9da65faca66f94f64877d0748209609bb57174b598d98979b0,downloaded
dog,2018 - BHN - Dry - Dog - Dachshund adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550717335,1122015,shared official master across listed weights,images/dog/2018-bhn-dry-dog-dachshund-adult-zone-europe-standard-perfect-product-page-master-ebd91caaf8.jpg,https://marspetcareaprimocdn.petcare.global/c1ea8107-8c73-44e8-a2e1-b3ec009a1951/c1ea8107-8c73-44e8-a2e1-b3ec009a1951_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/dachshund-adult-3059,2480x3508,300,AD_DACHSHUND_PACKSHOT_BHN18,417779,ebd91caaf875dfbfae7dfaf03a3bda20f61a44b0786052c30ff773ccba5fb907,downloaded
dog,2018 - BHN - Dry - Dog - Dachshund adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,7.5 kg,3182550812016,1122075,shared official master across listed weights,images/dog/2018-bhn-dry-dog-dachshund-adult-zone-europe-standard-perfect-product-page-master-ebd91caaf8.jpg,https://marspetcareaprimocdn.petcare.global/c1ea8107-8c73-44e8-a2e1-b3ec009a1951/c1ea8107-8c73-44e8-a2e1-b3ec009a1951_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/dachshund-adult-3059,2480x3508,300,AD_DACHSHUND_PACKSHOT_BHN18,417779,ebd91caaf875dfbfae7dfaf03a3bda20f61a44b0786052c30ff773ccba5fb907,downloaded
dog,2018 - BHN - Dry - Dog - FRENCH BULLDOG Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550811637,1737030,shared official master across listed weights,images/dog/2018-bhn-dry-dog-french-bulldog-adult-zone-europe-standard-perfect-product-page-master-efbd7dbe68.jpg,https://marspetcareaprimocdn.petcare.global/d701599a-9bb2-4135-8270-b3770143fed7/d701599a-9bb2-4135-8270-b3770143fed7_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/french-bulldog-adult-3991,2480x3508,300,AD_FRENCH-BULLDOG_PACKSHOT_BHN18,402455,efbd7dbe68c5b5147fbea1b0a39e6b593e57f893ddbdc9f02cdb1772281674df,downloaded
dog,2018 - BHN - Dry - Dog - FRENCH BULLDOG Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,9 kg,3182550846042,1737090,shared official master across listed weights,images/dog/2018-bhn-dry-dog-french-bulldog-adult-zone-europe-standard-perfect-product-page-master-efbd7dbe68.jpg,https://marspetcareaprimocdn.petcare.global/d701599a-9bb2-4135-8270-b3770143fed7/d701599a-9bb2-4135-8270-b3770143fed7_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/french-bulldog-adult-3991,2480x3508,300,AD_FRENCH-BULLDOG_PACKSHOT_BHN18,402455,efbd7dbe68c5b5147fbea1b0a39e6b593e57f893ddbdc9f02cdb1772281674df,downloaded
dog,2018 - BHN - Dry - Dog - GERMAN SHEPHERD Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,11 kg,3182550892759,1702110,weight-specific,images/dog/2018-bhn-dry-dog-german-shepherd-adult-zone-europe-standard-perfect-product-page-master-ba048189a5.jpg,https://marspetcareaprimocdn.petcare.global/1346a966-2fce-4e78-ad2e-b37901035f1e/1346a966-2fce-4e78-ad2e-b37901035f1e_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/german-shepherd-adult-2518,2480x3508,300,AD_GERMAN_PACKSHOT_BHN18,417670,ba048189a50ba6b5a44b22ae9ceb76380572ba51e059ee9a4098251b106df35c,downloaded
dog,2018 - BHN - Dry - Dog - GOLDEN RETRIEVER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550743440,1729121,weight-specific,images/dog/2018-bhn-dry-dog-golden-retriever-adult-zone-europe-standard-perfect-product-page-master-5d11fdb6f6.jpg,https://marspetcareaprimocdn.petcare.global/530cab93-44b0-4039-9a98-b379009e5ca0/530cab93-44b0-4039-9a98-b379009e5ca0_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/golden-retriever-adult-3970,2480x3508,300,AD_GOLDEN_PACKSHOT_BHN18,426630,5d11fdb6f613c1d0eb2fc253c9f39b2333f129c92b472fb6c97d63d940cd79c5,downloaded
dog,2018 - BHN - Dry - Dog - LABRADOR RETRIEVER Adult - Zone Europe - BEEF - Perfect Product Page Master,mainmeal,3 kg,3182550715614,1722030,shared official master across listed weights,images/dog/2018-bhn-dry-dog-labrador-retriever-adult-zone-europe-beef-perfect-product-page-master-e9af137351.jpg,https://marspetcareaprimocdn.petcare.global/e783d726-615c-4295-a40c-b24900075f0c/e783d726-615c-4295-a40c-b24900075f0c_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/labrador-retriever-adult-2487,2480x3508,300,AD_LABRADOR_PACKSHOT_BHN18,392425,e9af137351d48a33238c7b4dc363893e72b7fe3ed5a373bfe4948d5a907f606c,downloaded
dog,2018 - BHN - Dry - Dog - LABRADOR RETRIEVER Adult - Zone Europe - BEEF - Perfect Product Page Master,mainmeal,12 kg,3182550715645,1722121,shared official master across listed weights,images/dog/2018-bhn-dry-dog-labrador-retriever-adult-zone-europe-beef-perfect-product-page-master-e9af137351.jpg,https://marspetcareaprimocdn.petcare.global/e783d726-615c-4295-a40c-b24900075f0c/e783d726-615c-4295-a40c-b24900075f0c_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/labrador-retriever-adult-2487,2480x3508,300,AD_LABRADOR_PACKSHOT_BHN18,392425,e9af137351d48a33238c7b4dc363893e72b7fe3ed5a373bfe4948d5a907f606c,downloaded
dog,2018 - BHN - Dry - Dog - Labrador Retriever Sterilised - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,12 kg,3182550787581,1757120,weight-specific,images/dog/2018-bhn-dry-dog-labrador-retriever-sterilised-zone-europe-standard-perfect-product-page-master-dc978fa28c.jpg,https://marspetcareaprimocdn.petcare.global/ef1405e3-f3af-473c-b43e-b1ef001cab9f/ef1405e3-f3af-473c-b43e-b1ef001cab9f_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/labrador-retriever-sterilised-3996,2480x3508,300,STE_LABRADOR_PACKSHOT_BHN18,394038,dc978fa28c95d69378ece63cc827aeb962d5f8df01000cd7ff81057c2c9a87da,downloaded
dog,2018 - BHN - Dry - Dog - MINIATURE SCHNAUZER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,3 kg,3182550730587,1732030,shared official master across listed weights,images/dog/2018-bhn-dry-dog-miniature-schnauzer-adult-zone-europe-standard-perfect-product-page-master-3fc9667194.jpg,https://marspetcareaprimocdn.petcare.global/a463c0f7-48ce-43f1-86c4-b3790105b5be/a463c0f7-48ce-43f1-86c4-b3790105b5be_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/miniature-schnauzer-adult-2220,2480x3508,300,AD_SCHNAUZER_PACKSHOT_BHN18,455475,3fc96671944b443f0b28c4338685613237941aad1842fbfbd7f3486783764917,downloaded
dog,2018 - BHN - Dry - Dog - MINIATURE SCHNAUZER Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,7.5 kg,3182550813020,1732075,shared official master across listed weights,images/dog/2018-bhn-dry-dog-miniature-schnauzer-adult-zone-europe-standard-perfect-product-page-master-3fc9667194.jpg,https://marspetcareaprimocdn.petcare.global/a463c0f7-48ce-43f1-86c4-b3790105b5be/a463c0f7-48ce-43f1-86c4-b3790105b5be_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/miniature-schnauzer-adult-2220,2480x3508,300,AD_SCHNAUZER_PACKSHOT_BHN18,455475,3fc96671944b443f0b28c4338685613237941aad1842fbfbd7f3486783764917,downloaded
dog,2018 - BHN - Dry - Dog - SHIH TZU Adult - Zone Europe - STANDARD - Perfect Product Page Master,mainmeal,1.5 kg,3182550743228,1124015,shared official master across listed weights,images/dog/2018-bhn-dry-dog-shih-tzu-adult-zone-europe-standard-perfect-product-page-master-130af2f839.jpg,https://marspetcareaprimocdn.petcare.global/0fbdec32-d976-4e88-96c3-b37701448293/0fbdec32-d976-4e88-96c3-b37701448293_DownloadAsJpg.jpg,https://www.royalcanin.com/uk/dogs/products/retail-products/shih-tzu-adult-2200,2480x3508,300,AD_SHIH_PACKSHOT_BHN18,414051,130af2f839fb260ae4de03a94163f30c98bd3e4e3815f9d768c26b316b88083c,downloaded
